id_jogo;nacao;campeonato;ano;dia;home;away;HTHG;HTAG;FTHG;FTAG;home_goal_timings;away_goal_timings;odd_home;odd_draw;odd_away;over25;btts;endereco
d4cmQ0Sf;BRAZIL;SERIE B;2024;14.05.2024;Botafogo SP;Chapecoense-SC;0;0;0;0;[];[];2.05;3.1;4.1;2.6;2.2;https://www.flashscore.com/match/d4cmQ0Sf/#/
A71iPKs1;BRAZIL;SERIE B;2024;15.05.2024;Ituano;Sport Recife;0;0;1;0;[70];[];4.1;3.3;1.91;2.15;1.91;https://www.flashscore.com/match/A71iPKs1/#/
rD5znrkE;BRAZIL;SERIE B;2024;15.05.2024;Brusque;Operario;0;0;0;0;[];[];2.55;3.0;2.9;2.6;2.2;https://www.flashscore.com/match/rD5znrkE/#/
4U0eOvc7;BRAZIL;SERIE B;2024;15.05.2024;America MG;Mirassol;0;0;0;0;[];[];1.83;3.3;4.5;2.25;2.0;https://www.flashscore.com/match/4U0eOvc7/#/
Eu8rRtDl;BRAZIL;SERIE B;2024;15.05.2024;Ponte Preta;Santos;0;2;1;2;[53];[17, 23];4.5;3.1;1.95;2.5;2.2;https://www.flashscore.com/match/Eu8rRtDl/#/
GQ3rpMJQ;BRAZIL;SERIE B;2024;15.05.2024;Paysandu PA;Goias;1;0;1;1;[19];[85];2.6;3.1;2.8;2.4;2.1;https://www.flashscore.com/match/GQ3rpMJQ/#/
hneAutSs;BRAZIL;SERIE B;2024;15.05.2024;Ceara;Amazonas;2;0;2;1;[2, 18];[62];1.53;3.8;7.0;2.15;2.25;https://www.flashscore.com/match/hneAutSs/#/
UTTHbLYJ;BRAZIL;SERIE B;2024;17.05.2024;CRB;Vila Nova FC;1;0;1;0;[15];[];1.75;3.4;5.0;2.4;2.2;https://www.flashscore.com/match/UTTHbLYJ/#/
MRnRybR6;BRAZIL;SERIE B;2024;17.05.2024;Novorizontino;Coritiba;0;0;0;0;[];[];2.2;3.0;3.6;2.7;2.2;https://www.flashscore.com/match/MRnRybR6/#/
lEAlgads;BRAZIL;SERIE B;2024;18.05.2024;Amazonas;Paysandu PA;1;1;1;1;[40];[45];2.3;3.1;3.3;2.4;2.1;https://www.flashscore.com/match/lEAlgads/#/
zBpFv0sl;BRAZIL;SERIE B;2024;18.05.2024;Goias;Botafogo SP;2;0;4;0;[24, 41, 70, 90];[];1.7;3.4;5.75;2.35;2.25;https://www.flashscore.com/match/zBpFv0sl/#/
S49hhJBm;BRAZIL;SERIE B;2024;18.05.2024;Sport Recife;Avai;1;0;1;2;[4];[90, 90];1.38;5.0;7.5;1.98;2.25;https://www.flashscore.com/match/S49hhJBm/#/
4jxWzItD;BRAZIL;SERIE B;2024;19.05.2024;Santos;Brusque;3;0;4;0;[23, 34, 41, 80];[];1.42;4.5;7.5;2.1;2.5;https://www.flashscore.com/match/4jxWzItD/#/
8KSLculQ;BRAZIL;SERIE B;2024;19.05.2024;Operario;Ceara;0;0;0;0;[];[];1.95;3.2;4.1;2.4;2.2;https://www.flashscore.com/match/8KSLculQ/#/
rylNxvC0;BRAZIL;SERIE B;2024;19.05.2024;Mirassol;Ituano;0;0;2;0;[68, 77];[];1.48;3.9;8.0;2.05;2.2;https://www.flashscore.com/match/rylNxvC0/#/
E1qJwKdf;BRAZIL;SERIE B;2024;20.05.2024;Guarani;America MG;1;1;1;2;[19];[30, 80];3.4;3.2;2.2;2.4;2.1;https://www.flashscore.com/match/E1qJwKdf/#/
GQuzzxdJ;BRAZIL;SERIE B;2024;21.05.2024;Chapecoense-SC;Ponte Preta;0;0;0;0;[];[];2.15;3.1;3.75;2.5;2.2;https://www.flashscore.com/match/GQuzzxdJ/#/
jLFCmeQI;BRAZIL;SERIE B;2024;24.05.2024;America MG;Santos;1;1;2;1;[16, 67];[30];2.3;3.0;3.5;2.35;1.91;https://www.flashscore.com/match/jLFCmeQI/#/
zVC0jct0;BRAZIL;SERIE B;2024;25.05.2024;Guarani;Paysandu PA;0;0;0;0;[];[];2.2;2.9;3.7;2.6;2.2;https://www.flashscore.com/match/zVC0jct0/#/
dp19lyBC;BRAZIL;SERIE B;2024;26.05.2024;Ituano;Ponte Preta;0;0;2;0;[57, 61];[];2.8;3.0;2.75;2.7;2.2;https://www.flashscore.com/match/dp19lyBC/#/
MR8diwRg;BRAZIL;SERIE B;2024;26.05.2024;Vila Nova FC;Brusque;1;1;2;2;[21, 48];[25, 55];1.7;3.3;5.75;2.35;2.25;https://www.flashscore.com/match/MR8diwRg/#/
rJUWl5Mh;BRAZIL;SERIE B;2024;26.05.2024;Ceara;Chapecoense-SC;1;1;2;1;[44, 90];[18];1.57;3.8;5.75;2.03;1.91;https://www.flashscore.com/match/rJUWl5Mh/#/
A5WOjRit;BRAZIL;SERIE B;2024;27.05.2024;Coritiba;Operario;3;0;3;0;[3, 9, 28];[];1.85;3.1;5.0;2.7;2.38;https://www.flashscore.com/match/A5WOjRit/#/
Ig25kHe6;BRAZIL;SERIE B;2024;27.05.2024;Botafogo SP;Novorizontino;0;0;0;1;[];[90];2.8;2.75;3.0;2.88;2.2;https://www.flashscore.com/match/Ig25kHe6/#/
UBEGnFuP;BRAZIL;SERIE B;2024;27.05.2024;Avai;Goias;0;0;2;0;[72, 88];[];2.6;2.9;3.0;2.7;2.1;https://www.flashscore.com/match/UBEGnFuP/#/
4SVSko7n;BRAZIL;SERIE B;2024;28.05.2024;Amazonas;Mirassol;0;0;1;0;[74];[];3.1;3.0;2.45;2.7;2.2;https://www.flashscore.com/match/4SVSko7n/#/
S4PGldS9;BRAZIL;SERIE B;2024;31.05.2024;Ceara;Coritiba;0;0;1;0;[49];[];2.15;3.1;3.6;2.35;2.0;https://www.flashscore.com/match/S4PGldS9/#/
0fPylPya;BRAZIL;SERIE B;2024;31.05.2024;Goias;Sport Recife;1;0;3;0;[5, 69, 90];[];2.25;3.0;3.5;2.35;1.91;https://www.flashscore.com/match/0fPylPya/#/
